Name	Category	Latitude	Longitude
Rock Solid Creations	Countertop store	38.6688979	-90.6080939
Rock Solid Creation	Masonry contractor	43.9311871	-78.6954336
Rock Solid Creations	Countertop store	38.5417657	-90.498614
Rock Solid Creations	Kitchen remodeler	28.679084	-82.3763112
Rock Solid Creations	Countertop store	28.7684897	-82.55234
Rock Solid Creations	Countertop store	33.7050473	-78.9291822
Rock Solid Creations,Inc.	Tile contractor	37.8595706	-120.2268859
O'Neill's	Family restaurant	40.72885	-73.9007
O'Neal's Seafood Restaurant	Seafood restaurant	30.711584	-89.135747
O'Neal's Sea Harvest	Seafood wholesaler	35.8459258	-75.6229719
O'Neal's Country Buffet	Buffet restaurant	30.8313889	-83.9855556
O'Neals Pub	Restaurant	40.5499917	-76.3852746
O'Neals'		40.7724469	-73.9818092
C'est La Vie Bistro	French restaurant	42.3191528	-71.6405945
Brasserie La Vie French Cuisine	French restaurant	40.6437867	-73.7812477
Charleys Philly Steaks	Cheesesteak restaurant	41.8062234	-72.5457417
Charleys Philly Steaks	Cheesesteak restaurant	42.1676302	-72.6413569
Philly's	Sandwich shop	41.535901	-72.090972
Charleys Philly Steaks	Cheesesteak restaurant	41.3746826	-72.1441734
Charleys Philly Steaks	Cheesesteak restaurant	41.827305	-71.4167518
Charleys Philly Steaks	Cheesesteak restaurant	41.7256256	-71.4790271
Charleys Philly Steaks	Cheesesteak restaurant	41.5506526	-72.8065764
Charleys Philly Steaks	Cheesesteak restaurant	41.9466347	-71.3499846
Charleys Philly Steaks	Cheesesteak restaurant	42.3386237	-71.1072353
Charleys	Cheesesteak restaurant	42.3008066	-71.3841354
Charleys Philly Steaks	Cheesesteak restaurant	42.3558635	-71.0604975
Philly Cheesesteaks and Locks	American restaurant	41.6039975	-73.9721212
Charleys Philly Steaks	Cheesesteak restaurant	42.2220924	-71.024216
Charleys Philly Steaks	Cheesesteak restaurant	42.0938301	-71.0534923
Charley's Philly Steaks	Cheesesteak restaurant	42.3681959	-71.0761754
Charleys Philly Steaks	Cheesesteak restaurant	42.701017	-71.4369865
Charleys Philly Steaks	Cheesesteak restaurant	42.3559974	-71.6130076
Charleys Philly Steaks	Cheesesteak restaurant	42.4822898	-71.2135439
Charleys Philly Steaks	Cheesesteak restaurant	41.2293413	-73.2267736
Charleys Philly Steaks	Cheesesteak restaurant	40.9218422	-72.7135758
Fresh Attractions Deli	Deli	35.2187167	-80.9425
Navitrans Inc	Freight forwarding service	40.6437867	-73.7812477
Navitrans Shipping Agencies Inc	Shipping service	45.5488619	-73.7676159
Travelex Currency Services - Burlington Mall	Currency exchange service	42.4824804	-71.2137001
Travelex	Currency exchange service	42.3621108	-71.0192273
Travelex Currency Services - South Shore Plaza	Currency exchange service	42.2218017	-71.0220514
TravelEx ATM	Currency exchange service	42.7681887	-71.2310006
Travelex	Currency exchange service	42.3630165	-71.0248509
Travelex	Currency exchange service	42.3667051	-71.0162374
Travelex Currency Services - Boston Airport Terminal A Airside Departures	Currency exchange service	42.3630657	-71.0178511
Travelex	Currency exchange service	42.3646479	-71.0215936
Travelex Worldwide Money	Currency exchange service	40.6522581	-73.8055842
Currency Exchange - Travelex	Currency exchange service	42.3680005	-71.0149538
Travelex Currency Services - The Westchester Mall	Currency exchange service	41.0315014	-73.7585815
Travelex Currency Services - The Plaza Hotel	Currency exchange service	40.7646095	-73.9743547
Travelex Currency Services - Boston Airport Terminal E - Landside Departures	Currency exchange service	42.3634422	-71.0257812
Travelex Currency Services - Woodbury Commons Mall	Currency exchange service	41.3169256	-74.1259455
Travelex Currency Services - Vesey Street	Currency exchange service	40.7121907	-74.0098325
Travelex	Currency exchange service	40.6436614	-73.7812943
Travelex Currency Services	Currency exchange service	40.6433528	-73.7890078
Travelex currency exchange	Currency exchange service	42.3677598	-71.0181738
Travelex ATM	Currency exchange service	40.4234224	-74.3819576
Travelex Currency Services - JFK Airport Terminal 8 Concourse C	Currency exchange service	40.6473844	-73.7905165
Stone Rose Bar	American restaurant	40.6437867	-73.7812477
Stone Rose Steakhouse Sushi Lounge	Steak house	41.3283111	-73.808175
The StoneRose Restaurant	American restaurant	40.0803935	-75.3001323
Parkview Lounge		40.7685	-73.9831667
J.F.K. International Islamic Center	Mosque	40.6438525	-73.7811457
Travelex Currency Services - South Shore Plaza	Currency exchange service	42.2218017	-71.0220514
Travelex Currency Services - Burlington Mall	Currency exchange service	42.4824804	-71.2137001
Travelex Currency Services - Boston Airport Terminal A Airside Departures	Currency exchange service	42.3630657	-71.0178511
Travelex Currency Services - Boston Airport Terminal E Airside South Departures	Currency exchange service	42.3656857	-71.0180474
Travelex	Currency exchange service	42.3630165	-71.0248509
Travelex Currency Services - The Westchester Mall	Currency exchange service	41.0315014	-73.7585815
Travelex	Currency exchange service	42.3667051	-71.0162374
Travelex Currency Services - Woodbury Commons Mall	Currency exchange service	41.3169256	-74.1259455
Travelex	Currency exchange service	42.3646479	-71.0215936
Currency Exchange - Travelex	Currency exchange service	42.3680005	-71.0149538
Travelex currency exchange	Currency exchange service	42.3677598	-71.0181738
Travelex Currency Services - The Plaza Hotel	Currency exchange service	40.7646095	-73.9743547
Travelex Currency Services - JFK Airport Terminal 5 Departures	Currency exchange service	40.6458058	-73.7752746
Travelex Currency Services - Vesey Street	Currency exchange service	40.7121907	-74.0098325
Travelex Currency Services	Currency exchange service	40.6433528	-73.7890078
Travelex Currency Services - JFK Airport Terminal 7 Arrivals	Currency exchange service	40.6490278	-73.7822451
Travelex Currency Services - JFK Airport Terminal 8 Arrivals	Currency exchange service	40.6468708	-73.7894593
Travelex Currency Services - Newark Airport Terminal C, C-3	Currency exchange service	40.6956599	-74.1776899
Travelex Currency Services - JFK Airport Terminal 2	Currency exchange service	40.6413878	-73.789118
Travelex Currency Services	Currency exchange service	40.6500369	-73.7926561
Flatiron Coffee Roasters	Coffee shop	40.6436246	-73.7814185
Maryland Heights	Missouri	38.7131073	-90.4298401
Mahatma Gandhi Center	Hindu temple	40.9268734	-74.2065873
Mahatma Gandhi Center	Cultural center	38.6149002	-90.4981188
Mahbubnagar	మహబూబ్నగర్	16.7488379	78.0035172
Boyapalle Rural	బోయపల్లె రురల్	16.7558678	77.9995723
Srinagar Colony Main Rd	Hyderabad, Telangana	17.430247	78.4376716
Miantic AV Distribution Pvt Ltd	Corporate office	17.4504731	78.3869992
WEDantra	Wedding planner	17.4297144	78.4469039
Balaji Apartments	Apartment building	17.97048	79.4952213
Surya Kuteer Apartments	Apartment building	17.4297035	78.4469118
Surya constructions	Apartment building	18.0134026	79.5472293
Veerabhadra apartments	Apartment building	17.9964154	79.5348138
Lahari Rudrama Apartments	Apartment building	18.0075854	79.5543292
Gayatri apartments	Apartment building	17.9997979	79.5396945
AVKV APARTMENTS	Apartment building	18.0037541	79.5347602
Manga Nilayam Apartments	Apartment building	17.9906189	79.5368729
Venkateshwara Apartments	Apartment building	17.9898051	79.5370278
VIJAYA ELITE	Apartment building	17.9667977	79.4929199
BVKG Residency Apartments	Apartment building	18.0066554	79.5444325
Syam Residency	Apartment building	17.9743133	79.4939935
Happy Homes Apartment	Apartment building	18.0039988	79.5398646
SVC Emerald Heights Apartments	Furnished apartment building	17.9964716	79.5298509
Vinayaka Nilayam Apartment	Apartment building	18.0002049	79.5359623
APR LEGENDS Apartments	Apartment building	17.991899	79.5487085
Balaji residency	Apartment building	17.9702143	79.4980101
City Service apartments Subedari	Apartment building	17.993559	79.5515383
Shantiniketan Apartments	Apartment building	18.0085214	79.542079
Vasista apartments	Apartment building	18.0030234	79.5547194
Dardenne Prairie	Missouri 63368	38.7703087	-90.7293008
JCPenney Portraits	Photographer	41.8071852	-72.5444019
JCPenney Portraits	Photographer	41.7246658	-71.4777082
JCPenney Portraits	Photographer	41.7219465	-72.7632347
JCPenney Portraits	Photographer	42.1695295	-72.640882
JCPenney Portraits	Photographer	41.375217	-72.1464549
JCPenney Portraits	Photographer	41.9472029	-71.3493512
JCPenney Portraits	Photographer	42.3562438	-71.6117262
JCPenney Portraits	Photographer	41.5485587	-73.0253753
JCPenney Portraits	Photographer	41.6424105	-70.9914086
JCPenney Portraits	Photographer	42.7004144	-71.4376698
JCPenney Portraits	Photographer	41.2290143	-73.2284696
JCPenney Portraits	Photographer	41.3800517	-73.4817327
JCPenney Portraits	Photographer	42.5397688	-70.943345
JCPenney Portraits	Photographer	42.7678634	-71.2310549
Punjagutta Officers Colony	పంజాగుట్ట ఆఫీసర్స్ కాలనీ	17.4304868	78.4538802
YCLIN Speciality Labs	Medical laboratory	17.1417842	78.3616215
Yclin Diagnostics	Diagnostic center	17.4296033	78.4553405
Usha Mansion	Apartment building	17.4296978	78.4552367
Beautiful Minds Accommodation	Student dormitory	17.4299121	78.4551807
Srikanya Comfort Restaurant	Andhra restaurant	17.4295742	78.455412
Sri Kanya Parcels And Catering Services	Andhra restaurant	17.4239192	78.4538345
Sri Kanya Restaurant	Andhra restaurant	17.463704	78.369478
Srikanya Comfort Restaurant	Punjabi restaurant	17.0089136	81.768263
Frontier	Travel agency	41.2111549	-73.2094282
Frontier Airlines	Airline	41.9307084	-72.6849119
Frontier	Airline	42.3695559	-71.0194096
Frontier Airlines	Airline	40.2769993	-74.8179505
Frontier Airlines Inc	Airline	39.878413	-75.2396374
Frontier	Telephone company	41.3729726	-72.1289647
Frontier Airlines	Airline	40.7704572	-73.8643107
Frontier Airlines Baggage Services	Airline	39.8786536	-75.2414171
Frontier Airlines	Airline	43.1145383	-76.1117106
Frontier Airlines	Airline	41.4109748	-81.8385582
Frontier Airlines Inc	Airline	39.9980889	-82.8838151
Frontier		41.1762859	-73.1935043
Frontier Airlines	Airline	39.7136426	-86.296437
Frontier		43.0319472	-83.5177967
Frontier Airlines	Airline	41.7880035	-87.7404851
Frontier Airlines (MKE)	Airline	42.9478677	-87.9018103
Frontier Airlines	Airline	35.8059672	-83.9897994
Frontier	Airline	42.8850266	-85.5294309
Frontier Airlines	Airline	43.1358128	-89.3458542
Frontier Airlines Baggage Office	Baggage claim	39.71467	-86.2975085
Jonathon D. Backus, MD	Orthopedic surgeon	38.716008	-90.6981848
Daniel G. Sohn, MD	Physiatrist	38.6735231	-90.4439724
C. Mobin Khan, MD	Gastroenterologist	38.716008	-90.6981848
Michael B Chen, MD	Obstetrician-gynecologist	38.716008	-90.6981848
Trina J Blythe, MD	Pediatrician	38.716008	-90.6981848
Stephen Bernstein, MD	Cardiologist	40.8110281	-73.4869641
Bernstein Mark J MD	Doctor	41.389875	-74.3372535
Dr. Larry J. Bernstein, MD	Pediatrician	40.845459	-73.8455572
Dr. Larry J. Bernstein, MD	Doctor	40.880273	-73.8791699
Larry J. Bernstein, MD	Pediatrician	40.8508002	-73.8491231
Marc J. Bernstein	Financial planner	45.5977671	-127.2696988
Bernstein Steven M MD	Doctor	41.1114524	-73.4215396
Dr. Marc J. Bernstein, MD	Doctor	38.6455642	-90.4458636
Marc L. Bernstein, MD	Gastroenterologist	40.0625105	-75.0882176
Adam D. Bernstein, MD	Orthopedic surgeon	40.9235473	-74.1073641
Sicklick Marc J MD	Allergist	40.625103	-73.720479
DR Rafael De La Cruz	Internist	40.8141729	-73.898892
Dr. Rafael M. De La Cruz, MD	Doctor	38.716005	-90.697991
Rafael De la Cruz, MD	Infectious disease physician	38.899225	-90.159379
Delacruz Jr Catalino L MD	Doctor	40.7794765	-74.1876726
Charles S. Delacruz, MD	Doctor	41.3025136	-72.93495
Dr. Juan De La Cruz, MD	Family practice physician	40.7552115	-74.1744962
Dr. Charles Dela Cruz, MD	Internist	41.2844152	-72.9576369
Maria S De La Cruz MD	Doctor	39.9501231	-75.1550853
A&S General Physician LLC. Angel De La Cruz M.D.	Doctor	40.8749097	-74.1395254
Flavia A. De La Cruz M.D.	Doctor	40.6764092	-74.2157016
Dr. Rafael Delacruz-Gomez, MD		40.8372892	-73.8632014
Way to Grow Pediatrics	Pediatrician	38.716008	-90.6981848
John Tessier, MD	Orthopedic surgeon	38.6678055	-90.4389287
Scott W. Zehnder, MD	Orthopedic surgeon	38.6681088	-90.4479737
St Luke's Women's Center	Women's health clinic	38.6509815	-90.5029105
Hahn Ob/Gyn Associates	Obstetrician-gynecologist	38.6327105	-90.312812
St Louis Associates in Ob/Gyn	Medical office	38.645123	-90.444978
Washington University OBGYN	Obstetrician-gynecologist	38.639482	-90.262546
SLUCare Obstetrics, Gynecology and Women's Health	Doctor	38.6331399	-90.3134343
Wellness Healthcare Associates Inc:	Family practice physician	38.6331351	-90.3120383
Washington University School of Medicine - Department of Obstetrics and Gynecology	Obstetrician-gynecologist	38.6352217	-90.2635304
St Louis Associates Obgyn Inc	Doctor	38.716005	-90.697991
Jill Powell MD	Obstetrician-gynecologist	38.6331399	-90.3134343
Jill Powell MD	Obstetrician-gynecologist	38.6331399	-90.3134343
OBGYN Associates - St. Louis	Obstetrician-gynecologist	38.6352458	-90.4485877
Slucare Ob/Gyn	Medical clinic	38.632997	-90.3111919
West End OBGYN	Women's health clinic	38.6284483	-90.2820589
Mitul Shah MD	Obstetrician-gynecologist	38.6331399	-90.3134343
Mitul Shah MD	Obstetrician-gynecologist	38.6331399	-90.3134343
Shelby M. Dickison, MD	Obstetrician-gynecologist	38.639482	-90.262546
Jose Eugenio-Colon, MD	Obstetrician-gynecologist	38.63314	-90.3134342
Dr. Tammy S. Sonn, MD	Obstetrician-gynecologist	38.6352186	-90.2634977
Dr. Jill K. Powell, MD	Doctor	38.633482	-90.231968
Jerry L. Lowder, MD, MS	Obstetrician-gynecologist	38.6395608	-90.2625232
Dr. Hoosna Haque, MD	Doctor	38.63295	-90.31324
Next Step Foot & Ankle Centers	Podiatrist	38.59514	-90.30084
The Foot & Ankle Center	Podiatrist	38.5810102	-90.3225721
Horizon Foot & Ankle Institute	Podiatrist	38.6333066	-90.3094672
Julie Stewart, DPM, FACFAS	Podiatrist	38.581032	-90.3225932
The Foot & Ankle Center	Podiatrist	38.5235143	-90.2985687
Ankle and Foot Specialists of St. Louis	Podiatrist	38.580634	-90.45246
Ankle & Foot Specialist	Podiatrist	38.5158292	-90.3352267
Foot Healers	Podiatrist	38.5837764	-90.3201161
Missouri Foot and Ankle	Podiatrist	38.594339	-90.3018275
Jeffrey Johnson, MD	Orthopedic surgeon	38.638363	-90.263234
Missouri Foot and Ankle	Podiatrist	38.645123	-90.444978
Ankle & Foot Surgeons	Podiatrist	38.5077341	-90.3788008
Raymond A. Brickhouse Jr, DPM	Podiatrist	38.6333066	-90.3094672
Feet For Life Podiatry in St. Louis: Bunion - Flat Feet - Heel Pain - Neuroma Surgeons	Podiatrist	38.6610134	-90.3593483
David L. Amarnek, DPM, FACFAS	Podiatrist	38.5234935	-90.2985331
Page Foot And Ankle	Podiatrist	38.6909712	-90.3901949
Vincent Sollecito III, DPM	Podiatrist	38.5943306	-90.3018316
Next Step Foot & Ankle Centers	Podiatrist	38.5094904	-90.3720033
Julie Stewart, D.P.M.	Podiatrist	38.5235143	-90.2985686
Sandra Klein, MD	Orthopedic surgeon	38.638363	-90.263234
Dr. Amy E. Grawey, MD	Doctor	38.716005	-90.697991
Nadaud Joshua P MD	Doctor	38.6655656	-90.4437621
BJC Medical Group at Progress West - Specialists	Internist	38.716008	-90.6981848
BJC Medical Group Neurology Associates at Progress West	Neurologist	38.716008	-90.6981848
Contemporary Women's Healthcare - O'Fallon	Women's health clinic	38.716008	-90.6981848
BJC Medical Group at Progress West - Primary Care	Family practice physician	38.716008	-90.6981848
Abu Dhabi	أبو ظبي	24.453884	54.3773438
Berlin Landing Area Arprt-MA19	Airport	42.3696462	-71.6416726
Windham Airport	Airport	41.7415256	-72.1821049
Nayaug Seaplane Landing Area	Seaplane base	41.638988	-72.6281472
Woodstock Airport-64CT	Airport	41.9214863	-71.9528508
Bradley International Airport	Airport	41.9388735	-72.6860314
Dresser Hill Airport MA30	Airstrip	42.1023082	-71.96911
Salmon River Airfield	Airport	41.5895767	-72.4424579
Hartford–Brainard Airport	Airport	41.7374398	-72.6485966
Kallander Field	Regional airport	42.3050363	-71.5055072
Richmond Airport	Airport	41.4894591	-71.6203399
Goodspeed Airport-42B	Airport	41.4459956	-72.456808
T. F. Green Airport	Airport	41.7245271	-71.4304062
Groton - New London Airport	Airport	41.3300875	-72.0466745
Worcester Regional Airport	Airport	42.2681138	-71.8734404
Meriden Markham Municipal Airport	Airport	41.5091612	-72.8286031
Rhode Island Airport Corporation	Airport	41.726109	-71.4349101
Chester Airport	Airport	41.3834824	-72.5063753
Northampton Airport	Airport	42.3278326	-72.6156622
Sterling Airport	Regional airport	42.4250414	-71.7947226
Norwood Memorial Airport	Regional airport	42.1919985	-71.1766218
Skyla Serviced Apartments Srinagar Colony Satya Sai Nigamagamam	స్కీల సర్వీస్డ్ అపార్ట్మెంట్స్ శ్రీనగర్ కాలనీ సత్య సాయి నిగామగమం	17.431762	78.435549
JAYANTHI STUDIOS- Digital Film Lab	Movie studio	17.4319354	78.435574
sripada towers	Apartment building	17.43188	78.4357793
The Green Teahouse	Tea store	41.72318	-72.7630599
Grace Tea Company	Tea store	42.4669295	-71.421217
Starbucks	Coffee shop	41.803166	-72.242154
Target	Department store	41.8393498	-71.8845948
DAVIDsTEA	Tea store	41.8117006	-72.5571607
Salt Spring Tea	Tea store	41.131555	-73.4193055
Staples	Office supply store	41.8413846	-71.8852873
Starbucks	Coffee shop	41.804584	-72.253478
