Name	Category	Latitude	Longitude	newType
Sri Kanya Parcels And Catering Services	Andhra restaurant	17.423919199999997	78.4538345	Food
Sri Kanya Restaurant	Andhra restaurant	17.463704	78.369478	Food
Srikanya Comfort Restaurant	Punjabi restaurant	17.008913600000003	81.768263	Outdoors & Recreation
Frontier	Travel agency	41.2111549	-73.2094282	Travel & Transport
Frontier Airlines	Airline	41.9307084	-72.6849119	Travel & Transport
Frontier	Airline	42.3695559	-71.0194096	Travel & Transport
Frontier Airlines	Airline	40.27699929999999	-74.8179505	Travel & Transport
Frontier Airlines Inc	Airline	39.878413	-75.2396374	Travel & Transport
Frontier	Telephone company	41.372972600000004	-72.1289647	Professional & Other Places
Frontier Airlines	Airline	40.7704572	-73.8643107	Travel & Transport
Frontier Airlines Baggage Services	Airline	39.8786536	-75.2414171	Travel & Transport
Frontier Airlines	Airline	43.1145383	-76.1117106	Travel & Transport
Frontier Airlines	Airline	41.4109748	-81.8385582	Travel & Transport
Frontier Airlines Inc	Airline	39.9980889	-82.8838151	Travel & Transport
Frontier Airlines	Airline	39.71364260000001	-86.296437	Travel & Transport
Frontier Airlines	Airline	41.788003499999995	-87.7404851	Travel & Transport
Frontier Airlines (MKE)	Airline	42.9478677	-87.9018103	Travel & Transport
Frontier Airlines	Airline	35.805967200000005	-83.9897994	Travel & Transport
Frontier	Airline	42.8850266	-85.5294309	Travel & Transport
Frontier Airlines	Airline	43.1358128	-89.3458542	Travel & Transport
Frontier Airlines Baggage Office	Baggage claim	39.71467	-86.2975085	Travel & Transport
Jonathon D. Backus, MD	Orthopedic surgeon	38.716008	-90.6981848	Professional & Other Places
Daniel G. Sohn, MD	Physiatrist	38.673523100000004	-90.4439724	Outdoors & Recreation
C. Mobin Khan, MD	Gastroenterologist	38.716008	-90.6981848	Professional & Other Places
Michael B Chen, MD	Obstetrician-gynecologist	38.716008	-90.6981848	Outdoors & Recreation
Trina J Blythe, MD	Pediatrician	38.716008	-90.6981848	Outdoors & Recreation
Stephen Bernstein, MD	Cardiologist	40.8110281	-73.4869641	Travel & Transport
Bernstein Mark J MD	Doctor	41.389875	-74.3372535	Professional & Other Places
Dr. Larry J. Bernstein, MD	Pediatrician	40.845459000000005	-73.8455572	Outdoors & Recreation
Dr. Larry J. Bernstein, MD	Doctor	40.880272999999995	-73.8791699	Professional & Other Places
Larry J. Bernstein, MD	Pediatrician	40.8508002	-73.8491231	Outdoors & Recreation
Marc J. Bernstein	Financial planner	45.597767100000006	-127.2696988	Shop & Service
Bernstein Steven M MD	Doctor	41.1114524	-73.4215396	Professional & Other Places
Dr. Marc J. Bernstein, MD	Doctor	38.6455642	-90.4458636	Professional & Other Places
Marc L. Bernstein, MD	Gastroenterologist	40.062510499999995	-75.0882176	Professional & Other Places
Adam D. Bernstein, MD	Orthopedic surgeon	40.9235473	-74.1073641	Professional & Other Places
Sicklick Marc J MD	Allergist	40.625103	-73.720479	Outdoors & Recreation
DR Rafael De La Cruz	Internist	40.8141729	-73.898892	Professional & Other Places
Dr. Rafael M. De La Cruz, MD	Doctor	38.716004999999996	-90.697991	Professional & Other Places
Rafael De la Cruz, MD	Infectious disease physician	38.899225	-90.159379	Outdoors & Recreation
Delacruz Jr Catalino L MD	Doctor	40.7794765	-74.1876726	Professional & Other Places
Charles S. Delacruz, MD	Doctor	41.3025136	-72.93495	Professional & Other Places
Dr. Juan De La Cruz, MD	Family practice physician	40.7552115	-74.1744962	Outdoors & Recreation
Dr. Charles Dela Cruz, MD	Internist	41.2844152	-72.9576369	Professional & Other Places
Maria S De La Cruz MD	Doctor	39.950123100000006	-75.1550853	Professional & Other Places
A&S General Physician LLC. Angel De La Cruz M.D.	Doctor	40.8749097	-74.1395254	Professional & Other Places
Flavia A. De La Cruz M.D.	Doctor	40.6764092	-74.2157016	Professional & Other Places
Way to Grow Pediatrics	Pediatrician	38.716008	-90.6981848	Outdoors & Recreation
John Tessier, MD	Orthopedic surgeon	38.6678055	-90.4389287	Professional & Other Places
Scott W. Zehnder, MD	Orthopedic surgeon	38.6681088	-90.4479737	Professional & Other Places
St Luke's Women's Center	Women's health clinic	38.6509815	-90.5029105	Professional & Other Places
Hahn Ob/Gyn Associates	Obstetrician-gynecologist	38.632710499999995	-90.312812	Outdoors & Recreation
St Louis Associates in Ob/Gyn	Medical office	38.645123	-90.444978	Outdoors & Recreation
Washington University OBGYN	Obstetrician-gynecologist	38.639482	-90.262546	Outdoors & Recreation
SLUCare Obstetrics, Gynecology and Women's Health	Doctor	38.633139899999996	-90.3134343	Professional & Other Places
Wellness Healthcare Associates Inc:	Family practice physician	38.633135100000004	-90.3120383	Outdoors & Recreation
Washington University School of Medicine - Department of Obstetrics and Gynecology	Obstetrician-gynecologist	38.6352217	-90.2635304	Outdoors & Recreation
St Louis Associates Obgyn Inc	Doctor	38.716004999999996	-90.697991	Professional & Other Places
Jill Powell MD	Obstetrician-gynecologist	38.633139899999996	-90.3134343	Outdoors & Recreation
Jill Powell MD	Obstetrician-gynecologist	38.633139899999996	-90.3134343	Outdoors & Recreation
OBGYN Associates - St. Louis	Obstetrician-gynecologist	38.6352458	-90.4485877	Outdoors & Recreation
Slucare Ob/Gyn	Medical clinic	38.632996999999996	-90.3111919	Professional & Other Places
West End OBGYN	Women's health clinic	38.628448299999995	-90.2820589	Professional & Other Places
Mitul Shah MD	Obstetrician-gynecologist	38.633139899999996	-90.3134343	Outdoors & Recreation
Mitul Shah MD	Obstetrician-gynecologist	38.633139899999996	-90.3134343	Outdoors & Recreation
Shelby M. Dickison, MD	Obstetrician-gynecologist	38.639482	-90.262546	Outdoors & Recreation
Jose Eugenio-Colon, MD	Obstetrician-gynecologist	38.633140000000004	-90.3134342	Outdoors & Recreation
Dr. Tammy S. Sonn, MD	Obstetrician-gynecologist	38.6352186	-90.2634977	Outdoors & Recreation
Dr. Jill K. Powell, MD	Doctor	38.633482	-90.231968	Professional & Other Places
Jerry L. Lowder, MD, MS	Obstetrician-gynecologist	38.6395608	-90.2625232	Outdoors & Recreation
Dr. Hoosna Haque, MD	Doctor	38.63295	-90.31324	Professional & Other Places
Next Step Foot & Ankle Centers	Podiatrist	38.59514	-90.30084	Outdoors & Recreation
The Foot & Ankle Center	Podiatrist	38.5810102	-90.3225721	Outdoors & Recreation
Horizon Foot & Ankle Institute	Podiatrist	38.6333066	-90.3094672	Outdoors & Recreation
Julie Stewart, DPM, FACFAS	Podiatrist	38.581032	-90.3225932	Outdoors & Recreation
The Foot & Ankle Center	Podiatrist	38.523514299999995	-90.2985687	Outdoors & Recreation
Ankle and Foot Specialists of St. Louis	Podiatrist	38.580634	-90.45246	Outdoors & Recreation
Ankle & Foot Specialist	Podiatrist	38.5158292	-90.3352267	Outdoors & Recreation
Foot Healers	Podiatrist	38.5837764	-90.3201161	Outdoors & Recreation
Missouri Foot and Ankle	Podiatrist	38.594339	-90.3018275	Outdoors & Recreation
Jeffrey Johnson, MD	Orthopedic surgeon	38.638363	-90.263234	Professional & Other Places
Missouri Foot and Ankle	Podiatrist	38.645123	-90.444978	Outdoors & Recreation
Ankle & Foot Surgeons	Podiatrist	38.5077341	-90.3788008	Outdoors & Recreation
Raymond A. Brickhouse Jr, DPM	Podiatrist	38.6333066	-90.3094672	Outdoors & Recreation
Feet For Life Podiatry in St. Louis: Bunion - Flat Feet - Heel Pain - Neuroma Surgeons	Podiatrist	38.661013399999995	-90.3593483	Outdoors & Recreation
David L. Amarnek, DPM, FACFAS	Podiatrist	38.5234935	-90.2985331	Outdoors & Recreation
Page Foot And Ankle	Podiatrist	38.69097120000001	-90.3901949	Outdoors & Recreation
Vincent Sollecito III, DPM	Podiatrist	38.594330600000006	-90.3018316	Outdoors & Recreation
Next Step Foot & Ankle Centers	Podiatrist	38.5094904	-90.3720033	Outdoors & Recreation
Julie Stewart, D.P.M.	Podiatrist	38.523514299999995	-90.2985686	Outdoors & Recreation
Sandra Klein, MD	Orthopedic surgeon	38.638363	-90.263234	Professional & Other Places
Dr. Amy E. Grawey, MD	Doctor	38.716004999999996	-90.697991	Professional & Other Places
Nadaud Joshua P MD	Doctor	38.6655656	-90.4437621	Professional & Other Places
BJC Medical Group at Progress West - Specialists	Internist	38.716008	-90.6981848	Professional & Other Places
BJC Medical Group Neurology Associates at Progress West	Neurologist	38.716008	-90.6981848	Professional & Other Places
Contemporary Women's Healthcare - O'Fallon	Women's health clinic	38.716008	-90.6981848	Professional & Other Places
BJC Medical Group at Progress West - Primary Care	Family practice physician	38.716008	-90.6981848	Outdoors & Recreation
Abu Dhabi	أبو ظبي	24.453884	54.3773438	Professional & Other Places
Berlin Landing Area Arprt-MA19	Airport	42.369646200000005	-71.6416726	Travel & Transport
Windham Airport	Airport	41.7415256	-72.1821049	Travel & Transport
Nayaug Seaplane Landing Area	Seaplane base	41.638988	-72.6281472	Travel & Transport
Woodstock Airport-64CT	Airport	41.9214863	-71.9528508	Travel & Transport
Bradley International Airport	Airport	41.9388735	-72.6860314	Travel & Transport
Dresser Hill Airport MA30	Airstrip	42.1023082	-71.96911	Outdoors & Recreation
Salmon River Airfield	Airport	41.5895767	-72.4424579	Travel & Transport
Hartford–Brainard Airport	Airport	41.7374398	-72.6485966	Travel & Transport
Kallander Field	Regional airport	42.3050363	-71.5055072	Travel & Transport
Richmond Airport	Airport	41.489459100000005	-71.6203399	Travel & Transport
Goodspeed Airport-42B	Airport	41.4459956	-72.456808	Travel & Transport
T. F. Green Airport	Airport	41.7245271	-71.4304062	Travel & Transport
Groton - New London Airport	Airport	41.3300875	-72.0466745	Travel & Transport
Worcester Regional Airport	Airport	42.268113799999995	-71.8734404	Travel & Transport
Meriden Markham Municipal Airport	Airport	41.5091612	-72.8286031	Travel & Transport
Rhode Island Airport Corporation	Airport	41.726109	-71.4349101	Travel & Transport
Chester Airport	Airport	41.3834824	-72.5063753	Travel & Transport
Northampton Airport	Airport	42.3278326	-72.6156622	Travel & Transport
Sterling Airport	Regional airport	42.4250414	-71.7947226	Travel & Transport
Norwood Memorial Airport	Regional airport	42.1919985	-71.1766218	Travel & Transport
Skyla Serviced Apartments Srinagar Colony Satya Sai Nigamagamam	స్కీల సర్వీస్డ్ అపార్ట్మెంట్స్ శ్రీనగర్ కాలనీ సత్య సాయి నిగామగమం	17.431762	78.435549	Professional & Other Places
JAYANTHI STUDIOS- Digital Film Lab	Movie studio	17.4319354	78.435574	Arts & Entertainment
sripada towers	Apartment building	17.43188	78.4357793	Residence
The Green Teahouse	Tea store	41.72318	-72.7630599	Shop & Service
Grace Tea Company	Tea store	42.4669295	-71.421217	Shop & Service
Starbucks	Coffee shop	41.803166	-72.242154	Shop & Service
Target	Department store	41.839349799999994	-71.8845948	Shop & Service
DAVIDsTEA	Tea store	41.8117006	-72.5571607	Shop & Service
Salt Spring Tea	Tea store	41.131555	-73.4193055	Shop & Service
Staples	Office supply store	41.841384600000005	-71.8852873	Shop & Service
Starbucks	Coffee shop	41.804584000000006	-72.253478	Shop & Service
Starbucks	Cafe	41.802194	-72.241536	Outdoors & Recreation
Starbucks	Coffee shop	41.830601	-72.495842	Shop & Service
Target	Department store	41.585908	-71.9971819	Shop & Service
Natural Equilibrium Tea Co.	Tea store	41.3718544	-72.0517539	Shop & Service
FineTrait	Tea store	42.6237476	-71.2878192	Shop & Service
Starbucks	Coffee shop	42.061415999999994	-71.86298	Shop & Service
Cost Plus World Market	Furniture store	41.8125527	-72.5329326	Shop & Service
Target	Department store	41.8102778	-72.5491667	Shop & Service
Staples	Office supply store	41.828422100000004	-72.4978679	Shop & Service
Big Lots	Discount store	42.0579333	-71.8648334	Shop & Service
DAVIDsTEA	Tea store	41.723085600000005	-72.7621242	Shop & Service
The Vitamin Shoppe - Come in or Contact-Free Curbside Pickup Now Available!	Vitamin & supplements store	41.809248700000005	-72.5506507	Shop & Service
Yousufguda	యూసూఫ్గూడ	17.4340479	78.4269776	Professional & Other Places
Arciero Robert A MD	Orthopedic surgeon	41.7300697	-72.7911044	Professional & Other Places
3358 Bertha Dr	Baldwin, NY 11510	40.628037	-73.602014	Outdoors & Recreation
Baldwin Harbor	New York	40.6260153	-73.6006342	Outdoors & Recreation
C Raymond Brock Hall	Student dormitory	41.802310999999996	-72.2499574!3m4!1s0x89e68a3d7d465835:0xf19fd0e2363e5d78!8m2	Residence
Cajun Cafe & Grill	Cajun restaurant	41.807457	-72.5455572	Outdoors & Recreation
Cajun Cafe & Grill	Cafe	42.1680857	-72.6415763	Outdoors & Recreation
1167 Spring Orchard Dr	O'Fallon, MO 63368	38.7598881	-90.6891109	Outdoors & Recreation
Mr Fix iT	Electronics repair shop	41.3747183	-72.1459814	Shop & Service
Mr. Fix It Too	Electronics repair shop	41.37343920000001	-72.1442221	Shop & Service
Mr Fix It Handyman	Handyman	42.112840500000004	-72.5463414	Outdoors & Recreation
Mr. Fix-IT Computer Repair	Computer repair service	41.919197100000005	-72.5419814	Shop & Service
Mr Fix It Inc	Handyman	42.1012987	-72.5813823	Outdoors & Recreation
Mr. Fix & Customize	Mobile phone repair shop	41.818954	-71.496909	Shop & Service
Mr Fix It Handyman Services	Handyman	41.339628399999995	-72.6752086	Outdoors & Recreation
Mr. Fix-it	Gutter cleaning service	42.9409989	-71.4251274	Shop & Service
Mr Fix-It	General contractor	41.6178742	-71.2424193	Shop & Service
Mr. Fix-It Roofing And Construction	Corporate office	41.818151799999995	-72.7035507	Professional & Other Places
Mr Fix It	Handyman	42.577124	-70.928814	Outdoors & Recreation
Mr. Fix It Handyman	Handyman	42.107028	-70.774579	Outdoors & Recreation
Mr Fix It	Exporter	42.3017814	-71.3244841	Travel & Transport
Mr Fix It	Handyman	42.6842775	-71.3485528	Outdoors & Recreation
Mr. Fix It Commercial Roofing & Construction	Corporate office	41.8181407	-72.7035306	Professional & Other Places
Greenlands Rd	Birmingham	52.4746797	-1.7350627	Outdoors & Recreation
Greenlands Rd	Western Australia 6208	-32.6443029	115.806532	Outdoors & Recreation
Fritz's Frozen Custard	Ice cream shop	38.780255	-90.5782839	Shop & Service
Fritz's Frozen Custard	Ice cream shop	38.565048600000004	-90.4959484	Shop & Service
Fritz's Frozen Custard	Ice cream shop	38.7745635	-90.7006116	Shop & Service
Fritz's Frozen Custard	Ice cream shop	38.7902244	-90.3224776	Shop & Service
Fritz's Frozen Custard	Dessert shop	38.810689	-90.870182	Shop & Service
Ukrainian Self Reliance Fed CU	Credit union	41.727970299999996	-72.6686925	Professional & Other Places
Reliance Bank	Bank	40.3083747	-78.3210042	Shop & Service
Reliance Bank	Bank	40.810556	-77.913569	Shop & Service
Reliance Bank	Bank	40.462964	-78.394962	Shop & Service
Reliance Bank	Bank	40.498802000000005	-78.392103	Shop & Service
Reliance Bank	Bank	40.5161135	-78.4014554	Shop & Service
Reliance Bank	Bank	40.6692069	-78.2385956	Shop & Service
Ukranian Self Reliance Nefcu	Credit union	42.1324573	-72.7425146	Professional & Other Places
Reliance Bank	Bank	40.476273	-78.404942	Shop & Service
Reliance Bank	Bank	40.4348076	-78.4136521	Shop & Service
